5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0645782399051522,0.8731772137905719,0.8954451614788823,0.9213049053493981,1.0005153868943502,0.803476492016545,1.076846998881953,0.9054098406522308,0.9261274071086368,1.0442301423853437,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.34788034629461495,0.20403423888624894,0.1621502675707214,0.08658756064669403,0.22920933657128306,0.2630598292147816,0.32841414848133044,0.10426953507632751,0.28549075908002003,-0.0035214671090348796,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.42318700714211965,0.19687649377552147,0.19441020428979214,0.10652701845439413,0.33861184276602085,0.2952170010066475,0.36615402093378074,0.09358053676609265,0.31005831957264673,-0.013686618203568498,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4196336493596722,0.1942284930922068,0.19530542396368758,0.1027192560022816,0.34150862751574673,0.29820458169062986,0.3666875770359317,0.09879862138119312,0.3067737749732372,-0.004914171995600415,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0562718004478537,0.8588316344961101,0.8951202970218219,0.9230230115437291,0.9797650776397488,0.797418262437473,1.0808968044531206,0.8919323473184064,0.9233197433292438,1.0420933194773787,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8821632565381662,0.8165774093620082,0.757816999786931,0.736625438753586,0.821537142180012,0.7112870937476328,0.8656209770460047,0.9356215963246668,0.7508381027915261,0.9322873004205088,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8847592021270069,0.8323444489934356,0.7537469432728393,0.754750157370607,0.821596118907773,0.720058216108224,0.8491431004455057,0.9022142279202517,0.8002840230823833,0.9493402512661187,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9198063530723743,0.8389604117116694,0.818452267611122,0.8578972888652872,0.8372706113394404,0.8581950605951726,0.9047659959738238,0.9150668751858765,0.9470185342335709,0.7970662354993049,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9475519643951732,0.9102776944534164,0.8263710451225357,0.8280421066274493,0.8886190378441474,0.8512043717385492,0.9343176806077633,0.9238351558618595,0.9691717136931075,0.8102730010551188,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.32729196341000144,0.23499886171631026,0.1688169838185182,0.07636334296619153,0.20164601599600396,0.2705281994471416,0.32648941253732394,0.12861459099742692,0.3097734581979223,0.014051179282055397,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9283270439070617,0.9085479378067586,0.8297729477015224,0.8342142227403248,0.8586128941832979,0.8551694541063604,0.9318941114864367,0.9161163607325178,0.9443066657039932,0.7991520986482864,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9827951881776839,0.8708593457501462,0.8684706650736105,0.9816388312301555,0.9574640670860068,0.777906270263379,1.0657340159164561,0.8931753557708135,0.8393392571809121,0.9057317016833126,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9138266491976567,0.9480475786298316,0.8026710933415698,0.9006505830758657,0.8375078340684261,0.8834129866250442,0.8047501739461093,1.030446687551946,1.209438321029984,0.8294803234281187,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3443399124344317,0.2398376150366029,0.15863673488568306,0.09103333648231793,0.22063967253531497,0.2856797724089047,0.3291769691100462,0.1212223947707082,0.3115873151646614,0.003980210089320973,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9100965020262555,0.749748778307997,0.755361667413716,0.7535120595822654,0.8309193406714557,0.6776199457911406,0.8934246912618464,0.9644716906478643,0.7231174101805792,0.9340328622026974,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.919298502029583,0.9002784202423438,0.8714120300098961,0.8597248715959983,0.877195942654535,0.8580785852401859,0.9191766719905838,0.9005845085402421,0.8052126402801814,0.7964037066534848,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
