6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4602381236042852,0.45945014723046745,0.4602381370851996,0.4594501442125305,0.46023813321017365,0.45945014573311715,0.46023812067555825,0.4594501414344407,0.4602381185962951,0.45945014915106264,0.46023812231330585,0.45945014738629836,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21971463157579602,0.1611093283309513,0.21971462583511087,0.16110932665413216,0.21971462450417356,0.16110932368055197,0.2197146267032619,0.16110932655924398,0.21971462341166562,0.1611093219279189,0.21971462352528962,0.16110932747260095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23581614995823133,0.1537884825533036,0.23581615187530455,0.153788491146884,0.2358161547482831,0.15378849370920392,0.23581615300707107,0.15378849419449195,0.23581615709335343,0.15378848975160453,0.2358161544162906,0.15378849435769204,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1449170218887697,0.12062845432455398,0.1449170299399695,0.12062845323737899,0.14491702357954522,0.12062845458162881,0.14491702680723348,0.12062845165497356,0.14491702647025442,0.12062845537306284,0.1449170299865253,0.12062845197876519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.120775969049735,0.09918258387706701,0.12077596822059021,0.09918258394724765,0.12077596815961195,0.09918258468450132,0.12077596744513537,0.09918258612279568,0.12077596785681362,0.09918258405949816,0.1207759669097225,0.09918258445543085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.11112768387111867,0.11031684274747243,0.1111276965748634,0.11031683944083437,0.11112769261666992,0.11031684008535382,0.11112769370206485,0.11031683917656344,0.11112769236080218,0.11031684152740005,0.11112768955524897,0.1103168443149086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.143902707297918,0.08585473513618183,0.14390270767681682,0.08585473294033687,0.14390270494160828,0.08585473436333214,0.14390270575499417,0.0858547346582358,0.1439027027533562,0.08585473282793718,0.1439027068038796,0.08585473246632847,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16704158465261051,0.16370264945842725,0.1670415873573166,0.16370265209053453,0.167041585839533,0.1637026573957345,0.16704158288616014,0.16370265025146763,0.16704158815167533,0.16370264987708003,0.16704158971951566,0.16370264792336242,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23643348990259444,0.1549470877731857,0.23643349129091387,0.15494708714251876,0.2364334857920313,0.15494709092593612,0.23643348850242163,0.15494708944354224,0.23643348981399506,0.15494708756675443,0.23643348664150116,0.15494708784599384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1447275375611835,0.08658970945083892,0.14472754953165326,0.08658970947135372,0.14472753810718952,0.08658970890268133,0.1447275412012269,0.0865897102982805,0.14472754506831723,0.0865897113307849,0.14472753533252172,0.08658971215368798,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
