4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7700216569296549,0.7976940089572433,0.5750045319782576,0.8568010871689195,0.6265363315494539,0.838514757213906,0.8521060391097354,0.7206895695430895,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.34518077790012386,0.8531574810767207,0.8712924117926865,0.7304653836322591,0.13071928849050418,0.9085600794587405,0.5775245085244476,0.8140681293455918,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.15063919322437858,0.17857744383994167,0.21332168358541112,0.14705335782578968,0.20344067762631107,0.19386307298443356,0.4420838925275996,0.2938773795722382,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.29114765557842454,0.1732889840254545,0.13834967354424188,0.16293541445003554,0.19288337117556753,0.11691310484977266,0.43957064533230333,0.22234340939168012,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.15063919322437858,0.17857744383994167,0.21332168358541112,0.14705335782578968,0.20344067762631107,0.19386307298443356,0.4420838925275996,0.29376736541665577,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5058678241826315,0.2897874975053048,0.44488595136445597,0.3077595395679308,0.44852631285663824,0.30502450008770987,0.463701307409971,0.13434266171962816,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.34518077790012386,0.8607459750343547,0.8712924117926865,0.7304653836322591,0.13071928849050418,0.9085600794587405,0.5775245085244476,0.8140681293455918,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.07819166825633445,0.04874868577774433,0.04892426273372839,0.028007561324932647,0.055359390961476886,0.029298645885064645,0.051046617505440706,0.29472711775527083,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.18765449730147216,0.1507329953074693,0.22666708430635182,0.21774670829438372,0.23089724703675227,0.20288751995003979,0.09403238145407306,0.05016693095251484,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.689057645875883,0.6141875034663784,0.5511626363822751,0.6117068732670299,0.5867052396584826,0.6142450805981851,0.8378692514374391,0.5503301234186354,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.04461111045770427,0.06042619706054871,0.04307715524770116,0.028249489984805656,0.037198526060170975,0.03353392545021264,0.15524474316759773,0.1935279143712115,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.05363155413430995,0.05197611036473421,0.04110377040979439,0.034405661450194414,0.04893871587285857,0.03253538072331921,0.1284533198102645,0.21876492087226293,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2938039453400789,0.046175048879549346,0.24966003926839364,0.027535968468416522,0.2590115536645784,0.024295902085972237,0.22451131086867004,0.25564832549359323,1.0,1.0,0.0,0.0,0.0,2.0,3.0
