4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.15743065814658527,0.14037288228696843,0.19598597044735616,0.2018766803755211,0.1965912297453825,0.18720867319797027,0.061973973343057404,0.3506331989816999,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6634678041163159,0.8405340579594507,0.6218707612712618,0.9039351604651915,0.6302357298140707,0.9012160113768362,0.4526109969105716,0.804961023929385,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.03514835738855876,0.2089463296575316,0.21606818139408396,0.17439909840019063,0.2052151116738024,0.17864427695332583,0.04320854593724893,0.11220347639327014,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4596426123415549,0.8792897271229881,0.2951744346662733,0.8052582491143483,0.3012523016932953,0.8196512320022333,0.48691795515981595,0.8416869398261904,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2909290587323314,0.5641255301242204,0.26240689011481105,0.6226072407577611,0.27638231666618374,0.6250724225973096,0.2743408708704145,0.4504469343558017,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7911758116829062,0.540775111238179,0.8122627764454629,0.7278349452712143,0.8142572218185697,0.7136895751686833,0.9891885536817532,0.6462310849386983,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2690133222243676,0.22120865196353134,0.29067765583319605,0.22695418016565133,0.25289303578412536,0.20867057882783852,0.34435251885868656,0.05391506860281727,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.27790717788342256,0.12038128061433669,0.21352734895187375,0.20223468152468704,0.2239305681096463,0.20314467415576984,0.2916032561229891,0.018840453054387613,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.14983983071999918,0.2853180462018006,0.21903840886940062,0.17672396490300765,0.19793994903594603,0.17864427695332583,0.28887350414800184,0.36522288474225445,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.28704394615550866,0.2001573899853418,0.32403598909991477,0.22473751086226915,0.2625932086069699,0.23100758127557405,0.32724504172308355,0.42085567557970527,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.25814490683829666,0.210918494001163,0.45348058268691793,0.2665341525489316,0.4407228165634177,0.24852897954391462,0.49125208117972335,0.06363431582527623,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.26059696673992033,0.210918494001163,0.45348058268691793,0.25905857089565776,0.4407228165634177,0.24852897954391462,0.4798554795554003,0.06356400965855502,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.28704394615550866,0.19433929630081978,0.32403598909991477,0.22512909967267675,0.2625932086069699,0.23100758127557405,0.32320604388909857,0.42085567557970527,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7858838476804292,0.6981351857138279,0.828274854800651,0.7166516914679015,0.8257362109083343,0.7030487480540093,0.9671157843743423,0.7355733571743279,1.0,1.0,0.0,0.0,0.0,2.0,3.0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2802868938330306,0.15686103299623444,0.2064500088682081,0.2579843346069726,0.20992557571516152,0.2510049556019935,0.13232770688591422,0.06960113391783923,1.0,1.0,0.0,0.0,0.0,2.0,3.0
